Age,total_rooms,total_bedrooms,households,median_income,Value
15,2014,372,356,3.9261,331300
15,3811,605,568,5.5551,331300
15,1124,290,261,1.8984,331300
15,2566,449,414,4.1518,331200
15,1751,316,296,5.0762,331200
15,2357,484,442,3.1755,331200
15,1913,486,371,1.9962,331200
15,1739,425,362,3.4015,331200
15,2555,510,467,3.3693,331100
15,18,3,6,1.625,331000
15,2,2,2,2.375,331000
15,1926,361,316,3.3889,331000
15,4849,920,847,3.5391,331000
15,2630,502,422,4.25,331000
15,83,15,15,4.875,330900
15,923,166,135,4.5724,330900
15,2180,416,370,2.875,330800
15,873,175,159,2.9583,330800
15,7353,1482,1308,2.8097,330800
15,2969,648,570,3.4338,330700
15,1589,307,272,4.2292,330700
15,1184,316,241,1.9107,330700
15,4597,1009,821,2.6149,330600
15,1507,293,278,3.0184,330600
15,2103,389,338,5.0553,330500
15,2370,540,554,2.7361,330500
15,1069,296,263,2.0441,330400
15,1297,307,278,2.5875,330400
15,2992,573,526,3.7452,330300
15,1671,368,337,2.16,330300
15,4371,727,654,4.625,330200
15,9664,1692,1370,4.0581,330200
15,2939,605,446,2.3917,330200
15,8417,1657,1468,3.6949,330100
15,3660,646,482,3.4911,330000
15,4031,766,564,3.8917,330000
15,3109,640,620,2.6417,330000
15,4084,812,668,3.2405,330000
15,1968,376,360,3.2632,330000
15,1170,290,266,1.7917,330000
15,1899,447,391,1.8636,330000
15,1793,358,351,2.7845,330000
15,1341,214,184,4,329800
15,1190,217,196,2.6302,329800
15,1297,262,253,1.9236,329800
15,1639,352,395,1.7656,329700
15,2358,580,574,1.9688,329700
15,1959,484,453,2.1357,329600
15,2185,469,455,2.1136,329600
15,2783,678,641,1.9907,329500
15,1401,317,306,2.0921,329500
15,6145,1492,1457,1.9066,329500
15,3815,924,920,2.0174,329500
15,2888,753,699,1.7716,329400
15,1016,202,187,2.2885,329400
15,1860,337,347,3.4926,329400
15,1912,339,311,3.0375,329400
15,1688,302,277,3.3214,329400
15,831,149,146,3.1406,329400
15,1549,269,272,2.7159,329400
15,1414,265,249,2.9167,329300
15,8363,1636,1580,2.0285,329300
15,3252,614,607,3.0667,329200
15,3400,618,612,3.9926,329200
15,1287,291,269,3.1667,329200
15,3677,863,785,2.6218,329100
15,4984,1029,961,2.2937,329100
15,2202,471,439,2.1038,328900
15,1846,391,352,2.1681,328900
15,1717,277,289,4.3438,328900
15,1265,227,246,4.2917,328900
15,942,193,174,2.0673,328800
15,1006,212,200,3.2386,328800
15,1871,315,309,4.5714,328800
15,479,84,103,5.1728,328700
15,544,112,106,3.1071,328600
15,1287,214,210,3.2019,328500
15,1185,221,256,2.2721,328500
15,1178,244,187,2.6477,328400
15,2440,433,400,2.8281,328200
15,956,201,220,2.2895,328100
15,1090,164,158,4.9432,328100
15,3725,783,600,3.5486,328000
15,1745,266,292,4.3911,328000
15,3148,568,537,2.8788,327900
15,1724,374,391,3.1094,327800
15,2360,340,312,5.2134,327800
15,3182,563,585,3.8108,327700
15,1684,343,324,4.2396,327700
15,3674,734,718,2.6145,327700
15,1765,310,298,2.8125,327600
15,1463,261,219,3.5536,327600
15,2928,600,559,1.8385,327600
15,1492,284,264,3.0139,327500
15,1518,287,255,2.2333,327500
15,1338,276,286,2.6397,327500
15,1730,337,323,1.8529,327500
15,1869,357,315,3.0846,327300
15,2958,670,627,1.8606,327300
15,3095,766,721,1.4524,327300
15,1257,257,243,2.3523,327300
15,1059,268,241,1.3882,327300
15,592,121,116,1.7596,327300
15,1241,244,237,2.9375,327300
15,2048,373,388,4.0909,327300
15,1623,409,395,1.4194,327200
15,2652,568,445,2.3256,327100
15,1325,276,240,2.5833,326800
15,2739,535,498,2.9936,326800
15,1147,202,212,3.3681,326700
15,1294,314,290,1.5433,326700
15,2205,523,479,1.3569,326700
15,941,175,180,2.3466,326700
15,1513,314,284,1.5909,326700
15,1847,371,353,1.8839,326700
15,2673,452,449,2.625,326600
15,2011,349,300,2.395,326600
15,207,45,50,2.4286,326600
15,752,159,155,2.25,326500
15,2015,413,319,2.3889,326500
15,1382,327,355,1.3967,326400
15,424,78,73,1.5313,326300
15,1093,262,252,2.13,326100
15,1648,285,265,3.2847,326100
15,1267,290,279,1.85,326100
15,766,189,190,1.6607,326100
15,2004,385,398,2.2169,326000
15,1461,400,384,1.5727,326000
15,1729,317,278,3.5313,325900
15,1676,316,274,2.0595,325900
15,1548,308,306,2.4688,325900
15,187,38,40,1.875,325900
15,1293,272,229,2.0221,325900
15,333,92,55,0.4999,325800
15,1047,270,286,2.0976,325800
15,156,39,37,3.05,325700
15,2533,518,461,2.9708,325700
15,1165,334,308,2.2167,325600
15,1726,420,388,2.0335,325600
15,2049,482,422,2.25,325500
15,48,8,8,2.375,325500
15,259,53,38,3.125,325400
15,411,114,19,0.4999,325400
15,1295,240,179,3.9519,325200
15,89,18,27,2.0208,325200
15,202,42,39,4.35,325000
15,1314,277,232,2.575,325000
15,1125,231,196,2.2188,325000
15,1098,193,145,3.8333,325000
15,380,69,72,3.25,325000
15,1588,333,254,2.2551,325000
15,2483,544,380,1.9141,325000
15,341,64,57,4,325000
15,681,120,105,2.8906,325000
15,1582,301,273,3.45,325000
15,2202,484,381,2.4423,325000
15,1236,238,261,1.939,325000
15,1548,295,250,3.5652,325000
15,1128,229,210,3.2216,325000
15,3131,624,568,2.5457,325000
15,789,208,108,3.7667,325000
15,2374,557,427,1.3532,325000
15,532,111,62,3.3929,325000
15,1927,427,321,1.6369,325000
15,3127,674,448,2.0417,325000
15,2191,495,371,1.4679,325000
15,1798,395,331,1.625,325000
15,1880,467,342,1.4676,324900
15,952,200,128,1.5208,324800
15,1601,323,269,2.6181,324700
15,1264,271,177,1.3,324700
16,254,50,29,2.7639,324700
16,1618,395,244,1.9833,324600
16,2199,527,316,2.1094,324600
16,1446,329,255,1.165,324600
16,3715,810,510,1.7446,324400
16,793,148,59,2.3125,324400
16,1177,224,105,2.3558,324400
16,4279,951,666,1.8571,324300
16,975,219,155,1.6607,324300
16,2300,508,254,2.1838,324200
16,1856,472,292,1.1912,324200
16,1708,459,312,1.75,324000
16,2230,538,359,1.6865,324000
16,1731,400,282,2.3179,324000
16,231,36,31,4.3897,324000
16,1657,390,301,1.4767,324000
16,1914,446,332,2.0577,324000
16,2507,577,457,2.3083,323900
16,2143,580,367,1.6769,323800
16,883,187,136,1.7273,323800
16,1503,370,268,1.2029,323800
16,686,127,86,1.7083,323800
16,661,144,93,1.7566,323800
16,3844,969,845,1.125,323700
16,524,129,90,1.5455,323700
16,2554,540,319,3.2375,323700
16,4162,967,414,3.4187,323600
16,642,203,84,1.8833,323500
16,5175,971,792,3.0466,323500
16,1245,234,187,3.125,323300
16,41,18,10,1.375,323100
16,1592,327,253,2.5326,323100
16,1580,318,252,1.8704,323100
16,289,49,54,1.6833,323000
16,1383,347,296,1.6164,323000
16,939,176,178,1.7196,322900
16,2067,384,333,2.9934,322900
16,1214,247,223,2.7188,322900
16,1318,296,276,1.8692,322900
16,712,140,100,4.0119,322900
16,640,134,90,3.4514,322900
16,2781,,310,1.9906,322800
16,4515,909,528,3.3531,322800
16,304,63,61,2.1964,322700
16,1410,329,273,2.1953,322700
16,292,56,41,2.9583,322700
16,520,115,109,1.8417,322600
16,70,38,13,4.125,322600
16,1177,240,199,1.5739,322600
16,2394,443,341,2.5625,322600
16,2589,482,374,4.0435,322500
16,3639,637,421,3.8831,322400
16,764,145,143,3.375,322300
16,852,176,142,3.4375,322300
16,994,226,117,2.3125,322300
16,1425,323,287,2.1474,322200
16,531,126,96,2.625,322200
16,102,17,13,0.536,322200
16,1707,308,250,2.7188,322200
16,779,136,123,2.5,322100
16,976,202,175,3.6641,322000
16,777,185,115,1.6833,321900
16,240,49,22,3.625,321900
16,2635,667,132,1.7214,321800
16,890,167,154,3.3036,321800
16,683,139,111,2.5,321800
16,5486,1044,754,2.1833,321800
16,5343,,902,3.5962,321700
16,2045,461,402,2.6902,321600
16,1450,325,297,2.5074,321600
16,3240,652,621,2.1875,321600
16,2081,478,419,2.2992,321600
16,1741,424,383,1.5066,321600
16,4462,828,777,3.5536,321500
16,3412,667,590,2.2661,321400
16,1652,313,280,2.4757,321300
16,689,143,127,1.7333,321300
16,36,8,7,5.5179,321300
16,3391,623,571,3.4028,321200
16,1821,360,359,3.4643,321200
16,789,141,146,2.1198,321200
16,2399,518,443,2.6765,321100
16,2335,518,383,1.7267,321100
16,5205,859,888,6.1946,320900
16,1079,207,167,4.9833,320900
16,3177,713,612,4.008,320900
16,2824,633,573,3.5568,320800
16,2186,423,439,4.81,320800
16,2045,450,407,3.5214,320800
16,2559,,769,2.6036,320800
16,1988,594,527,2.4727,320800
16,5568,1514,1374,3.0795,320700
16,2489,454,431,5.0234,320700
16,2091,360,326,4.4485,320700
16,2180,369,390,6.3688,320600
16,779,143,150,4.6635,320600
16,699,150,143,4.4375,320600
16,2542,526,493,4.45,320500
16,3390,580,576,5.6184,320500
16,1300,304,261,3.1523,320500
16,6434,1188,1131,4.2639,320400
16,9259,1653,1595,5.997,320400
16,1260,222,229,4.1302,320400
16,1470,312,284,3.275,320300
16,1073,220,226,3.75,320300
16,3258,610,633,5.1145,320200
16,1446,274,291,6.0808,320200
16,1510,310,277,3.599,320200
16,1065,214,183,4.1964,320100
16,2264,460,388,4.2685,320000
16,1297,327,315,3.0583,320000
16,1797,363,363,4.1339,320000
16,3690,791,715,4.4875,320000
16,3214,513,533,4.6944,319900
16,3034,732,702,3.1349,319800
16,604,108,113,6.2037,319800
16,1776,301,265,5.2661,319700
16,2795,460,443,6.1464,319700
16,3677,573,568,6.838,319700
16,1643,489,458,3.1607,319600
16,1442,285,292,4.5833,319500
16,1444,246,239,5.76,319400
16,1882,453,409,3.8,319400
16,5106,1010,957,4.4375,319400
16,4694,820,777,4.4818,319400
16,4428,825,836,4.7932,319400
16,6573,1480,1473,3.3304,319300
16,3248,847,731,2.8214,319300
16,1008,204,215,3.35,319200
16,1591,320,306,4.2969,319100
16,1271,272,266,4.125,319100
16,2574,531,472,3.7566,319100
16,3517,810,847,2.6652,319000
16,822,200,203,3.2865,319000
16,1999,427,439,2.8,319000
16,1209,341,283,1.6295,318900
16,937,216,212,3.3214,318900
16,674,153,173,2.6667,318900
16,1384,308,301,3.0132,318900
16,1130,276,269,4.2353,318800
16,1002,250,249,3.024,318800
16,1024,246,239,3.225,318700
16,1246,373,369,3.5104,318700
16,1269,348,335,3.2583,318600
16,777,187,186,3.4,318600
16,729,172,174,2.9519,318600
16,1545,341,352,3.6791,318500
16,1447,335,306,2.9205,318500
16,1788,521,484,2.1062,318500
16,870,205,222,2.5313,318500
16,973,221,218,3.4519,318500
16,1789,424,411,3.9,318500
16,858,203,204,2.9219,318400
16,2700,702,679,1.4867,318400
16,4379,872,853,4.2538,318400
16,1872,497,432,2.2019,318300
16,280,84,87,1.95,318300
16,827,192,184,2.6429,318300
16,1146,259,272,3.6016,318300
16,3447,857,817,3.2284,318200
16,2049,548,541,2.525,318200
16,1430,331,312,3.6292,318100
16,2657,515,532,4.233,318100
16,5891,920,911,5.901,318100
16,6235,1286,1190,4.1724,318000
16,6755,1443,1395,3.9583,317900
16,3334,712,718,3.6548,317900
16,6572,1105,1067,5.2987,317900
16,3187,569,559,5.1668,317800
16,3027,604,590,4.3409,317700
16,4151,941,915,4.0301,317700
16,3182,822,746,2.7472,317700
16,1595,314,327,3.4,317600
16,1739,358,323,4.0556,317100
16,3481,641,682,4.26,316900
16,5777,1112,1056,4.1514,316900
16,1532,287,275,4.4773,316900
16,2424,476,419,4.0337,316800
16,2920,601,598,4.2708,316700
16,2664,518,521,4.8988,316700
16,2384,395,402,6.0891,316700
16,1091,256,238,3,316700
16,2495,551,567,3.6736,316700
16,3668,890,810,3.0526,316700
16,4256,987,955,4.2935,316700
16,4516,611,581,9.2873,316700
16,2535,389,386,6.8695,316700
16,3508,585,588,6.6458,316700
16,1024,145,147,7.0598,316600
16,7498,976,955,8.1248,316500
16,6145,868,875,7.5078,316400
16,4239,653,631,6.3911,316300
16,1287,194,187,6.4171,316200
16,2272,320,312,7.7464,316200
16,4542,621,597,8.8467,316100
16,2676,,623,4.3047,316000
16,4085,919,906,3.4812,316000
16,5481,780,764,6.7248,316000
16,8879,,1200,8.1125,315900
16,7665,999,998,10.8805,315900
16,4423,622,582,8.2159,315800
16,6995,1151,1089,7.0808,315800
16,1527,332,340,3.5714,315600
16,1663,302,283,5.5931,315600
16,1549,264,289,5.1408,315600
16,2132,368,341,5.3107,315600
16,1511,274,254,5.5608,315600
16,1444,282,270,2.7353,315600
16,1150,185,178,5.741,315500
16,1231,222,222,4.9323,315500
16,2649,449,437,4.9955,315500
16,1194,229,230,3.705,315500
16,1579,300,265,5.1296,315400
16,1576,282,284,4.8015,315300
16,1865,463,440,2.6193,315200
16,1111,275,266,3.5347,315200
16,1701,419,371,3.3603,315200
16,1724,311,315,4.8359,315200
16,1453,270,275,4.3839,315200
16,1637,300,302,4.175,315100
16,1358,247,235,5.0947,315100
16,1394,254,262,4.9485,315000
16,2202,433,407,4.2143,315000
16,2217,422,427,3.6989,315000
16,1300,289,291,3.8875,314900
16,1898,344,347,5.5792,314900
16,1770,296,304,5.749,314900
16,2722,468,419,4.6591,314900
16,1732,399,401,4.1492,314900
16,1951,395,375,5.1619,314800
16,1442,276,268,4.9688,314800
16,1865,335,337,5.1068,314700
16,2088,383,362,4.3333,314700
16,4877,815,781,5.5714,314700
16,3047,527,507,4.58,314700
16,2235,390,416,4.869,314500
16,3580,565,524,5.4065,314400
16,1975,271,287,7.8193,314300
16,3787,771,738,4.055,314300
16,2276,429,419,4.1042,314300
16,3204,538,499,5.5649,314300
16,1931,298,314,5.3847,314200
16,3674,,550,8.176,314200
16,5303,838,807,5.6912,314100
16,2309,300,302,6.7415,314100
16,1927,305,293,5.634,314100
16,4960,592,586,10.9052,314100
16,4018,536,529,8.203,314000
16,4919,661,625,8.1356,314000
16,2831,510,504,4.8316,314000
16,8850,2139,1979,3.7816,314000
16,2472,354,397,5.5433,313900
16,7849,1664,1500,4.6625,313900
16,8389,1872,1747,3.5497,313900
16,4054,712,746,5,313800
16,7384,845,872,9.6047,313800
16,8146,1131,1054,7.167,313800
16,5406,895,882,6.0137,313700
16,4759,924,915,4.8333,313700
16,10860,1653,1581,6.3249,313600
16,6154,1070,1034,5.6392,313600
16,8295,1506,1451,5.5111,313400
16,1376,225,205,6.5146,313400
16,2762,410,439,6.8643,313400
16,897,142,110,6.1288,313400
16,3727,572,530,6.1419,313300
16,5256,758,780,7.3252,313300
16,8866,2355,2194,3.2564,313100
16,6592,1525,1463,3.0347,313100
16,1962,243,242,8.565,313100
16,2980,362,378,8.1714,313000
16,5098,778,778,5.6149,313000
16,3239,647,590,3.2426,313000
16,9716,2387,2225,3.6231,312700
16,4679,609,609,8.7471,312700
16,4883,769,725,5.521,312700
16,3215,529,539,5.5126,312600
16,2406,432,454,4.6944,312500
16,3275,648,585,4.9676,312500
16,3907,773,727,4.1023,312500
16,4407,1209,1128,3.4091,312500
16,1917,314,340,4.8929,312500
16,1969,339,340,4.875,312500
16,6015,1464,1347,4.0077,312500
16,4338,558,549,8.8612,312500
16,5297,664,657,8.6454,312500
16,3324,448,423,7.2772,312500
16,3218,949,876,3.0926,312400
16,1471,210,219,8.3841,312300
16,6331,1537,1509,3.3892,312300
16,4631,1164,1083,3.0977,312200
16,2718,719,644,2.9076,312100
16,3422,601,574,4.375,312000
16,2131,543,528,3.2404,312000
16,2639,378,401,6.2788,311900
16,5751,1082,1016,4.3458,311900
16,4409,1018,1010,2.8727,311900
16,4580,918,850,4.7926,311800
16,4617,1101,1031,3.2289,311800
16,4039,984,941,3.0321,311800
16,2193,513,497,3.6187,311800
16,1753,342,333,4.125,311800
16,2094,380,380,5.2801,311700
16,5363,1160,1034,3.8583,311700
16,2692,477,456,4.5417,311600
16,2405,661,621,2.3111,311600
16,2621,412,414,6.6537,311500
16,2871,470,458,5.0232,311500
16,2707,446,445,5.2939,311500
16,1971,316,307,6.0965,311500
16,2333,389,331,4.8164,311500
16,2411,380,344,6.155,311400
16,2634,412,423,5.9401,311400
16,3082,573,586,4.5167,311400
16,4373,683,693,5.2668,311300
16,1756,314,288,5.0325,311200
16,8350,2717,2452,2.5008,311200
16,1963,310,297,4.7583,311100
16,1762,263,292,6.5268,311100
16,3354,707,650,4.5484,311100
16,4609,1499,1377,2.7121,311100
16,6338,1768,1632,3.0187,311000
16,921,239,241,3.4514,310900
16,1181,220,218,4.7228,310900
16,1488,313,296,4.0208,310900
16,1507,281,286,4.5833,310900
16,1026,195,185,4.5909,310900
16,490,101,100,3.125,310800
16,1102,212,212,4.0792,310800
16,1077,288,293,3.9167,310700
16,2433,553,532,3.6384,310700
16,325,60,83,5.5124,310600
16,1583,324,351,3.7,310600
16,2143,565,497,3.9833,310600
16,9053,2193,2038,3.5082,310500
16,5738,1767,1581,2.3584,310300
16,3299,794,647,3.0865,310300
16,1121,231,236,4.8958,310300
16,1416,261,272,3.7143,310100
16,1488,293,288,4.4688,310000
16,1660,301,307,4.095,310000
16,2344,435,399,3.725,310000
16,2478,457,446,5.6629,310000
16,1807,323,310,5.3767,310000
16,2049,390,385,4.4432,310000
16,1379,265,246,4.6827,310000
16,1550,279,288,4.5375,310000
16,1225,228,231,3.4013,309900
16,1737,369,356,3.9615,309900
16,1279,241,233,4.0057,309800
16,1730,387,353,4.0368,309700
16,1588,360,340,3.66,309700
16,1030,214,223,3.8083,309700
16,1529,344,314,3.325,309600
16,2257,429,442,4.5278,309500
16,2288,617,566,2.6299,309400
16,1500,333,309,3.9625,309300
16,2057,601,579,2.871,309300
16,3442,1168,1097,2.0699,309200
16,4393,1369,1267,2.5833,309200
16,2609,786,695,2.7714,309200
16,9902,2814,2660,2.585,309100
16,1191,266,248,3.4612,309100
16,1665,335,343,4.8703,309100
16,1440,325,322,2.875,309000
16,1582,399,378,2.825,308900
16,2300,429,455,4.2656,308900
16,3667,1209,1054,2.425,308800
16,1372,295,306,3.6618,308800
16,1220,222,230,3.6442,308800
16,2453,544,506,2.9803,308800
16,2215,459,446,4.0167,308700
16,972,181,187,4.8194,308700
16,2557,540,491,3.6591,308600
16,1404,266,274,4.0049,308600
16,983,185,170,4.8816,308600
16,1283,246,236,4.1121,308500
16,1444,317,311,3.6,308400
16,1787,463,448,3.5521,308400
16,125,42,29,1.3594,308300
16,2552,545,503,4.775,308300
16,3405,831,795,3.0083,308300
16,1193,299,320,2.1518,308100
16,1643,349,337,4.1181,308100
16,2830,518,524,5.35,308100
16,1789,292,267,5.592,308000
16,712,149,155,3.695,307900
16,1790,334,345,5.0818,307800
16,1869,441,432,3.6845,307700
16,2807,868,803,2.6667,307600
16,1176,344,318,2.375,307600
16,1468,303,300,3.7708,307400
16,1981,484,466,3.0833,307400
16,3004,589,568,4.1857,307400
16,2893,543,540,5.1586,307400
16,161,48,33,1,307400
16,1531,278,274,5.6687,307400
16,1392,326,303,3.1563,307400
16,2080,455,484,4.2875,307300
16,2272,558,484,3.7143,307200
16,2127,581,530,2.9028,307100
16,362,100,102,2.2679,307100
16,2485,742,670,2.8333,307100
16,1512,348,351,3.7663,307100
16,1560,374,389,3.025,307000
16,337,65,50,1.8929,307000
16,715,145,158,3.8,307000
16,4138,1171,1068,3.0125,307000
16,2594,1028,973,2.0348,307000
16,2034,470,423,3.7455,306900
16,2199,609,597,2.9861,306800
16,1363,395,405,2.3182,306800
16,1438,309,306,2.8917,306800
16,2921,685,664,4.1445,306800
16,1471,423,386,2.9583,306700
16,2233,605,599,2.8784,306700
16,1829,512,500,3.1629,306700
16,2890,821,705,2.6696,306700
16,2000,485,461,3.0491,306700
16,1875,710,657,2.0968,306600
16,2012,732,731,2.2234,306500
16,2924,867,836,2.1,306400
16,1434,394,404,2.4375,306300
16,993,285,248,2.4306,306300
16,4859,1293,1200,3.6875,306300
16,934,231,230,3.625,306300
16,2392,655,609,2.8424,306000
16,2180,599,574,3.0395,306000
16,1169,242,247,4.1429,305900
16,2734,654,610,3.5164,305800
16,3148,908,839,1.9549,305800
16,779,145,148,3.9792,305800
16,2622,572,573,3.338,305800
16,3201,970,948,2.2377,305800
16,3386,,737,3.0221,305600
16,3353,790,775,2.2589,305600
16,3285,830,786,2.6165,305600
16,3760,880,812,3.1551,305600
16,2887,646,637,3.6745,305600
16,1323,353,333,3.3594,305400
16,2717,662,597,3.9099,305400
16,2417,510,507,3.8906,305300
16,1013,150,166,5.7143,305200
16,1106,225,228,3.6625,305200
16,1840,356,323,4.7171,305200
16,2008,513,496,3.0119,305100
16,1993,425,400,2.8021,305000
16,521,126,129,4.1125,305000
16,1631,356,368,3.6007,305000
16,3724,899,791,3.5711,305000
16,3588,911,871,3.4013,305000
16,3794,989,876,2.9982,304900
16,1957,389,414,2.9327,304800
16,3345,818,773,3.3516,304800
16,477,91,112,3.3906,304700
16,904,191,191,2.4167,304700
16,1176,250,228,2.3333,304700
16,1354,284,262,3.8056,304600
16,2638,580,551,4.2989,304500
16,3060,505,510,6.3703,304500
16,2027,428,402,4.692,304500
16,1308,289,302,2.7379,304400
16,2079,568,526,3.0061,304300
16,4834,1527,1432,2.1449,304200
16,1983,651,574,2.4792,304100
16,1588,454,392,2.8208,304100
16,1696,372,385,3.6563,304100
16,1608,373,374,2.9728,304100
16,1140,300,252,3.3958,304000
